"","MD-R-EB-10","MD-R-EB-11","MD-R-EB-12","MD-R-EB-9"
"Elmsan1",55.2401,55.3237,45.4661,41.5463
"Gm19327",3.8525,2.7458,3.2223,2.9246
"Gm31513",3.1822,3.9738,2.2279,3.402
"Gm47447",5.2765,3.3869,4.5492,3.0433
"Gm5436",2.4943,2.5731,2.5674,3.2168
"Ptgr2",9.0426,8.3317,7.989,6.8028
"Gm47484",0.6398,0.55,0.591,0.5615
"Zfp410",15.671,14.3875,17.0164,15.4124
"Fam161b",2.0668,2.5128,2.5092,1.8325
"Coq6",25.2672,23.094,19.8444,18.6796
"Entpd5",6.0514,6.3991,6.8551,6.5933
"Bbof1",1.3994,2.0543,3.0129,1.731
"Rnf113a2",39.5946,51.4412,37.0956,35.1466
"Aldh6a1",10.7944,10.645,13.0413,11.3764
"Lin52",6.2621,7.5999,9.6772,10.0178
"Vsx2",0.4821,0.4618,0.3817,0.272
"Abcd4",40.2231,36.8882,24.0462,13.3862
"Vrtn",209.1467,239.6644,146.0292,89.54
"Syndig1l",5.4304,6.6763,5.4836,2.1406
"Gm48573",0,0,0,0
"Npc2",114.0536,93.7297,96.8173,67.0152
"Isca2",45.7489,40.893,42.9051,38.1919
"Ltbp2",0.3639,0.4621,0.4655,0.3159
"D030025P21Rik",0.2299,0.326,0.0956,0.1945
"Gm48709",0.0907,0,0,0
"Gm17139",0,0,0,0
"Arel1",28.7914,28.0781,31.9361,30.5437
"Gm17193",4.9736,3.9336,4.5944,8.4188
"Fcf1",90.15,88.66,101.8632,109.9481
"Ylpm1",81.7653,87.5905,82.5409,81.7851
"Prox2os",1.9211,0.9387,1.4571,1.7115
"Prox2",1.829,1.767,1.6413,0.9828
"Gm38355",0.5108,0.3011,0.3235,0.494
"Dlst",62.367,57.3644,57.4163,52.4325
"Rps6kl1",2.4346,3.237,2.7587,3.9378
"Pgf",4.1041,3.1753,1.6623,1.0242
"Gm45930",0,0,0,0
"Eif2b2",65.2714,69.2768,65.2792,67.2783
"Mlh3",6.9609,9.4649,9.1618,11.9281
"Mir6938",0,0,2.0157,2.052
"Gm46369",0.5714,0.8841,0.6334,0.3224
"Acyp1",13.9463,16.3565,16.1036,12.3655
"Zc2hc1c",2.5227,2.934,3.9478,3.4328
"Nek9",83.9519,78.7269,88.8162,72.7026
"Tmed10",58.2949,53.7913,67.7007,60.3776
"Gm47820",1.7357,1.9895,1.9241,2.6116
"Gm47817",2.3617,2.8111,3.2623,2.9111
"Gm47819",1.0414,1.0743,1.1544,0.5876
"Gm40477",0,0,0,0
"Fos",12.5664,10.9033,11.9321,8.2996
"Gm32296",0,0,0,0
"Gm47863",1.2653,0.5438,0.1753,0.2975
"Jdp2",10.1866,5.5568,4.4931,2.7083
"Gm33312",0,0.356,0,0
"Batf",0.8963,0.5043,0.271,0
"Gm47285",0,0,0,0
"Gm47901",0,0,0,0
"Flvcr2",4.2829,3.5076,2.8268,4.169
"Erg28",28.5925,26.6215,43.1789,38.157
"Ttll5",7.6782,9.618,8.9432,8.2492
"Gm26531",0.4659,0.5407,0.9038,0.3286
"Tgfb3",1.2191,1.8514,1.6892,2.1399
"Gm37804",0,0,0,0.2363
"Gm48008",0.1718,0.3544,0.1904,0.5815
"Ift43",32.3347,33.0698,34.9198,29.8329
"Gm805",0,0.0374,0.0804,0.2046
"Gpatch2l",11.4477,11.3119,10.0021,8.8764
"4732487G21Rik",1.6341,1.9519,1.8114,1.6014
"Gm48101",0,0,0,0
"Esrrb",14.9285,25.2694,18.6901,41.795
"Gm8504",0,0.2168,0.1165,0
"Gm27993",0,0,0,0
"Gm22004",0,0,0,0
"Vash1",3.3059,4.8199,8.6971,12.2859
"Angel1",6.5198,8.8706,8.1377,8.0815
"Gm17138",0.7488,1.0299,1.3833,0.5633
"Lrrc74a",0,0,0,0
"Gm25888",0.3793,0,0,0
"Gm10095",0.9487,2.4468,0.7887,0.5353
"Irf2bpl",53.8132,55.715,41.8335,59.6536
"Cipc",26.5255,30.3039,35.096,40.6462
"Zdhhc22",0.0628,0.0647,0.1739,0.1062
"Tmem63c",0.1401,0.2023,0.2174,0.1581
"Gm25847",0,0,0,0
"Gm15745",0,0,0,0
"Gm18499",0.2244,0,0,0.1266
"Ngb",0.0665,0.6173,0.3685,0.5252
"Pomt2",11.3205,11.4553,11.6387,11.8159
"Gstz1",15.198,13.6341,14.8752,11.2811
"Gm6566",7.2394,6.2571,7.5911,5.5199
"Tmed8",16.328,18.1358,25.4182,29.2786
"Samd15",1.5134,1.1354,1.6776,2.2253
"Noxred1",1.6088,2.0745,1.8576,2.8745
"Vipas39",39.3515,39.9636,39.4557,37.9314
"Ahsa1",90.9512,114.7761,116.9206,126.2337
"Gm47293",0,0,0,0
"Ism2",4.6705,7.1361,3.4189,2.0883
"Sptlc2",30.9726,26.6938,34.1451,30.3316
"Gm48806",0,0.7295,1.5678,0.798
"Gm48873",0,0,0.3281,0
"Gm8557",0.7235,0.4976,0.5347,0.8165
"Alkbh1",33.7195,36.5824,36.6438,33.8823
"Mir3068",11.6009,5.9837,12.8595,9.8184
"Gm50450",0,2.6069,2.8012,4.7528
"Gm29362",0,0,0,0
"Slirp",5.1301,8.376,6.0958,5.4976
"Snw1",47.2257,50.3325,44.3089,42.5162
"Gm18983",0,0.0866,0,0
"Gm18624",0,0,0,0
"Gm5788",0,0.2717,0,0
"Gm18625",0,0,0,0
"Gm49362",0,0,0,0
"Gm8300",0,0,0,0.069
"Gm18626",0,0,0,0
"Gm48110",0,0,0,0
"Gm18615",0,0,0,0
"Oog1",0,0,0,0
"Gm4027",0,0,0,0
"Gm48153",0,0,0,0
"Gm3742",0,0,0,0
"Gm16381",0,0,0,0
"Gm21937",0,0,0,0
"AC211878.1",0,0.367,0,0.803
"Gm48150",0,0,0,0
"Gm21559",0,0,0,0.3024
"Gm21569",0,0.1161,0.1247,0.0635
"Gm21319",0,0.0634,0,0.2776
"Gm21939",0,0.0426,0.0916,0
"Gm48152",0,0,0,0
"Gm21936",0,0,0,0
"Gm48149",0,0,0,0
"Gm48154",0,0,0,0
"BB287469",0,0,0,0
"Gm48151",0,0,0,0
"Gm21038",0,0,0,0
"Gm2001",0,0,0,0
"Gm1995",0,0.0454,0,0.0497
"Gm18627",0,0,0,0
"Gm2016",0,0,0,0
"Gm49363",0,0,0,0
"Gm2022",0,0,0,0
"Gm18616",0,0,0,0
"Gm2035",0,0,0.2919,0
"Gm18628",0,0,0,0
"Gm2042",0,0,0,0
"Gm48389",0,0,0,0
"Gm48388",0,0,0,0
"Gm2099",0,0,0,0.0774
"Gm46992",0.0825,0,0,0
"Gm2075",0,0,0,0
"Gm6803",0,0,0,0
"Gm2056",0,0,0,0
"Gm18629",0,0,0,0
"Gm46993",0,0,0,0
"Gm18247",0,0,0,0
"Gm46998",0,0,0,0.3917
"Gm46997",0,0,0,0
"Gm46994",0,0,0,0
"Gm46995",0,0,0,0
"Gm46996",0,0.2897,0.3112,0.3169
"Gm5789",0,0.2732,0.2936,0.2989
"Gm18617",0,0,0.4903,0
"Gm16368",0,0,0,0.2972
"Gm5442",0,0.0581,0,0.0636
"Gm8587",0,0,0,0.1534
"Gm48459",0,0,0,0
"Gm48487",0,0,0.3944,0
"Gm33654",0,0,0,0
"Gm5955",0,0,0,0
"Gm8605",0,0.0863,0,0
"Gm48513",0,0,0,0
"Gm8607",0,0,0,0
"Gm18630",0,0,0,0
"Gm10436",0,0,0,0.0869
"Gm18631",0,0,0,0
"Gm48553",0,0.5793,0,0.3169
"Gm48560",0,0,0,0
"Gm8332",0,0,0,0
"Gm18618",0,0,0,0
"Gm48561",0,0,0,0
"Gm5662",0,0,0,0
"Gm21039",0,0,0,0
"Gm7104",0.0452,0.0467,0,0
"Gm8634",0,0,0,0.0946
"Gm48564",0.2808,0,0,0.3169
"Gm18619",0,0,0,0
"Gm5039",0,0.191,0,0.1393
"Gm10264",0,0.2755,0,0
"Gm18632",0.0549,0.2265,0.0608,0.1239
"Gm8655",0.5378,0.4161,0.149,0.1517
"Gm48572",0.2999,0,0,0.3384
"Gm18620",1.0607,0,0,0
"CT485612.1",0,0,0,0
"Gm48577",0,0,0,0
"Gm6190",0.1668,0.172,0.0924,0
"Gm5655",0,0.1312,0,0
"Adck1",5.9045,6.3892,7.2316,7.8744
"3200001D21Rik",0.2509,0.4659,0.5562,0.2831
"4930473H19Rik",0.473,0.6831,0.5243,0.854
"Gm48642",0,0,0,0
"Gm19540",0,0,0,0
"Gm48665",0,0,0,0
"Gm48664",0,0,0,0
"1700040E09Rik",0,0,0,0
"Nrxn3",0.1897,0.0652,0.2404,0.2957
"Gm37980",0,0.1237,0.133,0
"Gm27313",0,0,0,0.9104
"Gm23989",0,0,0,0
"Gm48692",0,0,0,0
"Gm48700",0.0268,0,0,0
"Gm2270",0,0,0,0
"Gm47684",0,0,0,0
"Gm40538",0,0,0,0
"Gm47686",0,0,0,0
"Gm2139",0,0,0,0
"Dio2",0.0394,0.061,0.0655,0
"Gm26512",0.0616,0,0,0
"4930544I03Rik",0,0,0,0
"Gm23195",0,0,0,0
"Gm47688",0.774,0.7985,0,1.747
"1700105G05Rik",0,0,0,0
"Gm26477",0.3547,1.0976,0.3932,0.8005
"Cep128",8.6816,8.8384,8.1187,6.9715
"5430427M07Rik",1.0023,0.517,0.6666,0.9048
"Gm44370",0,0,0,0
"Gm18968",1.1961,0.4113,0.7366,0.2999
"Gm47742",0.8321,0.5723,0.9224,0.626
"Gm18388",3.4964,1.0608,0,1.3926
"Tshr",0.3049,0.2162,0.2746,0.1935
"Gm18827",0,0,0,0
"Gtf2a1",46.9177,46.0518,59.1702,58.5584
"Gm25776",12.8178,12.3963,11.5444,9.9443
"Gm47804",0,0,0,0
"Ston2",9.3135,9.2849,11.2624,17.198
"Gm8378",1.2111,1.0932,1.2166,1.9645
"Gm16876",0,0.311,0.5013,0.5103
"Gm22015",0,0,0,0
"Sel1l",34.5619,32.0621,34.4968,33.6827
"Gm21051",0,0,0,0
"Gm18621",0,0,0,0
"Rpl31-ps1",0,0.3126,0,0
"Gm21614",0.342,0.3528,0.2527,0.2573
"Gm47984",0,0,0,0
"Gm40548",0,0,0,0
"Gm40598",0,0,0.2322,0
"Gm6841",0,0,0,0
"Gm18500",0,0,0,0
"Gm47998",0,0,0,0
"4930559C10Rik",0,0,0,0
"Gm21007",0,0,0,0
"Gm23249",0,0,0,0
"Mir8099-2",0,0,0,0
"Gm9726",0,0,0.1873,0
"Gm7119",0.1648,0,0,0
"Gm18749",0,0,0,0
"Gm18504",0,0,0,0
"Gm48011",0,0,0,0
"Gm4808",0,0,0,0
"Gm48013",0,0,0,0
"Gm26055",0,0,0,0
"Gm22246",0,0,0,0
"Rpl17-ps2",0,0,0,0
"Flrt2",5.6085,3.1224,3.7499,2.5785
"Gm48014",0,0.3636,0.293,0.0994
"Gm48015",0.1762,0.3636,0.3907,0.2983
"1700019M22Rik",0,0,0,0
"Gm47394",0,0,0,0
"Gm26480",0,0,0,0
"Gm47395",0.1445,0,0,0
"Gm47396",0,0,0,0
"Gm6863",15.3106,20.068,14.975,14.0252
"Gm47397",0,0,0,0
"Gm40552",0,0,0,0
"Gm5186",0,0,0,0
"Gm2398",0,0,0.1438,0
"Gm8785",0,0,0,0
"Gm35274",0,0,0,0
"Gm6869",0,0,0,0.1761
"Gm35326",0,0,0,0
"Gm47415",0.0332,0,0,0
"Gm35412",0,0.1183,0.1271,0.1294
"Galc",4.9815,4.5035,6.5973,5.3521
"Gm47439",1.1015,0.9469,1.221,1.0359
"Gpr65",0,0,0,0.125
"Gm47566",0,0,0,0
"Gm47567",0,0,0,0
"Kcnk10",0.1436,0.1482,0.1737,0.0884
"5330409N07Rik",0,0,0,0
"Gm40893",0,0,0,0
"Gm47346",0,0,0,0
"Gm25486",0,0,0,0
"Spata7",5.3487,5.6114,6.722,5.8307
"Gm47370",1.7538,1.9384,3.0549,1.6963
"Gm47372",1.6486,1.2671,2.2574,1.1308
"Ptpn21",26.2716,23.7793,20.2293,19.7916
"Zc3h14",73.2999,69.4751,74.7831,67.6605
"9430031K09Rik",7.0593,5.877,6.7269,6.9879
"D230049E03Rik",2.8566,3.1136,4.3016,3.7405
"Eml5",9.6553,10.9328,15.5265,17.4502
"Gm48062",5.1556,5.9495,9.0567,7.3956
"Gm48063",0.6827,1.3616,1.6649,1.7463
"A930040O22Rik",0.8242,1.5789,1.6967,1.3286
"Ttc8",16.0843,12.9052,15.7812,13.7753
"Gm47109",0,0,0,0
"Gm47116",0,0,0,0
"Rpl30-ps8",0,0,0,0
"4930474N09Rik",0,0,0,0
"Foxn3",44.5646,40.3106,46.0871,52.2903
"Gm19898",0.9128,2.3541,3.5415,4.6354
"Gm20682",0.9772,0.7056,0.7944,0.4411
"3300002A11Rik",0.4734,0.6511,1.0495,1.9587
"Gm47139",0.6901,0.9857,1.1181,1.3778
"Gm47138",1.8017,1.8235,1.658,1.7262
"Gm47132",3.8596,2.5337,4.6672,3.9594
"Gm26839",0.8873,0.7119,1.0928,1.335
"Gm47177",2.1059,0.869,0.4669,1.9011
"4930556H04Rik",1.2311,0.9172,1.2888,2.6241
"1700064M15Rik",0.1776,0,0.3938,0.4009
"Gm47196",0.0519,0,0.115,0
"Gm19951",0.1725,0.267,0.2869,0.3894
"Efcab11",5.1572,4.8972,6.0755,5.0649
"Gm47208",0.3802,0.1307,0.4214,0.286
"Gm19238",0.5455,0.7503,0.9071,1.026
"Gm47207",2.2191,1.4307,1.2299,1.8781
"Gm47206",0.9601,0.5734,1.0083,0.5703
"Tdp1",19.0597,21.8958,23.2737,23.5474
"Gm48147",3.5902,6.3971,4.3415,4.4197
"Kcnk13",0,0.038,0.0408,0.0415
"Gm23291",0,0,0,0
"4930477G07Rik",0,0,0,0
"9530050K03Rik",0,0,0,0.0995
"Psmc1",236.1116,298.5327,283.8671,309.0447
"Nrde2",29.1585,33.6002,27.6916,30.8401
"Gm48296",1.8132,1.5304,1.0963,2.2321
"Gm10433",0.6251,1.0552,0.9449,1.1542
"Calm1",211.4209,191.104,229.1235,229.7901
"Gm40557",0.5947,0.3068,0.7417,0.5033
"Gm10432",0.2974,0.3272,0.1978,0.3132
"Ttc7b",16.7926,17.9366,18.3716,22.7116
"Gm48382",0.9352,0.5467,1.1749,1.4774
"Gm48381",0.6647,0.3876,1.1212,1.1088
"Gm48383",1.24,0.8856,1.2688,1.507
"Rps6ka5",4.3589,4.8828,5.9918,6.1864
"Gm49703",0.7752,1.0281,0.9206,1.3746
"Gm48586",0.4453,0.4594,1.2958,0.6282
"Gm48585",0.9124,0.9412,1.7699,0.8365
"Gm2614",0.2843,0,1.5755,1.9247
"Gm25801",0,0,0,0
"Dglucy",0.1993,0.257,0.1933,0.2811
"Gm48771",0.0602,0,0,0
"Gm8482",0,0,0,0
"Gpr68",0.336,0.3136,0.3548,0.2709
"AC126262.1",0,0,0,0
"Ccdc88c",17.8389,24.5677,21.7372,29.7473
"A630072L19Rik",0.909,0.9884,0.9532,1.608
"Gm36756",0.6742,0.4968,0.9608,1.7389
"Mir1190",0,0,0,2.6932
"Gm47639",2.5868,4.1934,9.0121,10.4255
"Ppp4r3a",45.3467,44.337,72.0711,78.4573
"D130020L05Rik",2.0003,2.9151,2.7805,2.8306
"Gm21056",0.0216,0.0223,0,0
"Kif4-ps",0.0276,0.0285,0,0
"Gm18848",0.2893,0.4476,0.1603,0.8161
"Gm18795",0,0,0,0
"Mylf-ps",0,0,0,0
"Gm22749",0,0,0,0
"Catsperb",0.0207,0,0,0.0234
"Gm24542",0,0,0,0
"Tc2n",0.4886,0.3102,0.9166,1.1876
"Gm16285",0,0,0,0
"Fbln5",0.0497,0.0513,0.0184,0.0187
"Trip11",25.0563,22.1453,27.1492,23.1805
"Gm20701",1.3206,1.0217,1.4638,2.6079
"Gm20702",0.9962,2.3122,1.6564,1.6862
"Gm20036",1.0859,0.28,1.2037,0.7659
"Atxn3",19.916,21.6379,30.2967,32.5162
"Ndufb1-ps",37.9546,42.7409,70.3776,68.2818
"Cpsf2",89.9366,96.6125,109.9514,110.1506
"Gm16339",0,0,0,0
"Slc24a4",0.152,0.1568,0.0562,0.2001
"Gm25203",0,0,0,0
"Rin3",10.1067,5.2389,4.0502,2.0994
"Lgmn",89.0139,62.0142,62.8653,54.3148
"Gm30198",0,0.4303,0,0
"Golga5",44.8665,42.8211,35.1455,33.866
"Chga",13.5509,8.7905,11.2428,8.6778
"Itpk1",31.6418,35.6314,29.9493,39.6394
"Gm37019",1.3958,2.1044,1.4282,2.0597
"Gm20069",0.4204,0.2168,0.932,0.2372
"Gm28373",0.9252,0.6941,1.2121,1.1865
"Mir1936",0,0,0,0
"Gm28051",0,0,0,0
"Gm21971",0,0,0,0
"Gm20604",9.673,9.598,12.1763,14.0608
"Moap1",0.6039,0.8009,0.8606,0.3894
"Tmem251",14.2221,12.3197,18.6314,18.0456
"Gon7",14.3098,13.8444,19.8055,28.2819
"Ubr7",93.7973,124.049,138.3978,194.8849
"Gm47042",2.6437,4.8483,10.0939,9.6128
"Btbd7",31.2016,27.8712,35.8755,32.4682
"Gm47167",1.5017,1.7705,3.0915,2.4209
"Gm47166",2.011,2.8352,2.675,2.7232
"Gm7143",1.467,1.5133,1.1827,1.505
"Cox8c",0,0.258,0,0
"Unc79",0.3293,0.4391,0.7033,1.2778
"Gm44324",0,0,0,0
"Gm47201",0,0,0,0
"Gm27976",0,0,0,0
"Prima1",0.64,1.3204,1.3175,0.619
"Fam181a",0.0745,0.0769,0.0826,0.1682
"Gm29508",0,0,0,0
"Asb2",0.0323,0,0.0717,0
"Gm15523",0,0,0,0
"Gm45777",0,0,0,0
"Otub2",7.751,7.8039,10.2759,9.0616
"9330161L09Rik",2.2813,3.0696,2.6387,2.5743
"Ddx24",52.1507,57.3541,54.7888,59.0227
"Gm47260",8.9655,9.8958,11.6968,13.2815
"Ifi27",0.1562,0.2417,0.3463,0.6169
"Ifi27l2a",3.464,8.6783,11.7937,8.0972
"Ifi27l2b",0.2096,0.2162,0.3485,0.1183
"Gm47267",0,0,0,0
"Ppp4r4",7.3786,15.5052,15.2071,15.2343
"Serpina10",0.3602,0.2027,0.3993,0.5174
"Gm18501",0,0,0.1912,0
"Serpina6",0,0,0.0721,0
"Serpina16",0,0.0747,0,0
"Serpina1f",0.0719,0,0,0
"Gm5656",0,0,0,0
"Gm17142",0,0,0,0
"Serpina1b",0,0,0,0
"Gm17042",0,0,0,0
"Serpina1d",0,0,0,0
"Gm17043",0,0,0,0
"Gm8893",0,0,0,0
"Gm6918",0,0,0,0
"Serpina1a",0,0,0,0
"Gm8895",0,0,0,0
"Serpina1c",0,0,0,0
"B430119L08Rik",0,0,0,0
"Gm17198",0,0,0,0
"Serpina1e",0,0,0,0.0799
"Serpina11",0,0,0,0
"Gm28577",0,0,0,0
"Serpina9",0,0,0.0346,0
"Gm37496",0,0,0,0
"Serpina12",0,0,0.0344,0
"Serpina4-ps1",0,0,0.0987,0
"Serpina5",0.4239,0,0.3524,0
"Serpina3a",0,0.0634,0,0
"Serpina3b",0,0,0.0613,0
"Serpina3c",0,0,0,0
"Serpina3d-ps",0,0,0,0
"Serpina3e-ps",0.0933,0.0962,0.4136,0
"Serpina3f",0.7004,0.0516,0.1109,0.0565
"Gm8918",0.1054,0,0.1168,0
"Serpina3g",0,0,0,0
"AC142112.1",0,0,0,0
"Serpina3h",0.0799,0.0824,0,0.1803
"Serpina3i",0.103,0.1063,0.2855,0.1744
"Serpina3j",0,0,0,0
"Serpina3k",0.0557,0,0,0.0628
"Serpina3m",0.6664,1.2375,2.5856,8.122
"Serpina3l-ps",0,0,0,0
"Serpina3n",0,0,0.0615,0.1253
"Gm24334",0,0,0,0
"Gsc",67.037,66.7315,49.4732,29.1584
"Gm10000",1.1122,1.2274,1.4336,0.7297
"Gm49732",0,0.0819,0.176,0.0896
"Dicer1",49.9752,51.5891,59.5517,60.4007
"Clmn",4.3021,5.1046,6.048,5.4486
"4930408O17Rik",0.1764,0.2729,0.0978,0.4976
"Gm28875",2.6978,1.6897,1.8156,1.3047
"Syne3",4.6047,2.3431,2.5178,1.7243
"Gm47648",2.4118,2.7368,2.4061,2.7216
"Gm47650",1.7789,1.101,0,0.803
"Snhg10",9.0954,10.4998,11.0424,14.907
"Scarna13",469.4844,630.8562,349.1016,296.6292
"Mir3069",0,0,0,0
"Glrx5",38.3938,34.5676,36.0754,34.4431
"Gm47672",0,0.4804,0.5162,1.051
"Tcl1b2",0.2734,0.188,0,0
"Tcl1b1",0,0.1136,0,0
"Tcl1b5",0,0,0,0
"Tcl1b3",0,0,0,0
"Tcl1b4",0,0.079,0,0
"Tcl1",5.402,9.0315,4.7491,11.351
"Tunar",0.8187,0.9021,0.99,1.6377
"Gm2721",0.0622,0,0.0689,0
"Gm46376",0,0,0,0
"D430019H16Rik",2.2571,3.3088,6.7598,7.3285
"AU015791",0,0,0,0
"Gm47796",0,0.1306,0,0
"Bdkrb2",0.5136,0.6856,0.6363,0.6137
"Bdkrb1",0.3992,0.0824,0.177,0.0901
"Atg2b",31.5004,31.7226,32.2094,27.1887
"Gskip",9.6241,8.2826,10.2557,10.9805
"Ak7",0.3538,0.4492,0.3922,0.2764
"Papola",165.8199,165.8615,238.0905,241.6742
"Gm48807",0,0,0,0
"Gm22120",0,0,0,0
"Gm19554",0.3311,1.2524,0.9787,1.4322
"Vrk1",57.0336,64.6726,67.7335,65.597
"Gm46378",1.1488,1.0197,1.2142,0.9346
"Gm32635",0.4929,0.7119,0.4371,0.445
"Gm47646",0,0.0669,0,0.0366
"Gm24986",0,0,0,0
"Gm17032",0,0,0,0
"1700121N20Rik",0.1115,0.2301,0.3709,1.007
"Gm3191",0,0,0,0
"Gm17031",0,0,0,0
"Gm17053",0,0,0,0
"Gm17033",0,0,0,0
"4933406K04Rik",0,0,0,0
"1700013N06Rik",0,0,0,0
"Gm9599",0,0,0,0
"Gm16087",0,0,0,0
"Gm16086",0,0,0,0
"Gm16085",0,0,0,0
"Gm16084",0,0,0,0
"Gm2800",0,0,0,0
"Gm5187",0.8092,1.3118,1.0251,1.8263
"Gm17052",0.7928,1.2268,1.3182,0.4473
"Gm3234",0.0144,0,0,0.0324
"3110018I06Rik",0,0,0,0
"Gm9006",0,0,0,0.1537
"4930465M20Rik",0,0,0,0
"Gm15208",0,0,0,0
"Bcl11b",1.4265,2.5789,1.8944,2.7255
"Setd3",53.9861,52.2451,53.4675,43.656
"Ccnk",89.3652,94.4026,103.9031,102.0352
"Ccdc85c",76.1263,77.5774,65.6754,71.747
"Hhipl1",2.0044,1.9833,1.5417,1.4541
"4930478K11Rik",1.1216,0.3306,0.7104,0.904
"Cyp46a1",0.1743,0.3236,0.5022,0.6686
"Eml1",11.3696,10.6322,14.6695,16.4637
"Gm15636",0.5145,0.5307,0.5703,0.9676
"Gm16596",3.2361,3.5053,3.2285,3.6519
"Evl",79.568,68.6157,58.3972,49.4678
"Mir342",3.4715,1.1937,3.8481,1.3058
"Degs2",2.8828,1.5098,2.0648,1.5015
"Gm33467",0.3514,0.3625,0.7791,1.1897
"Gm23872",0,0,0,0
"Gm48048",0,0.2432,0,0.532
"Gm33682",0.4475,0,0.496,0.505
"Gm34220",5.2438,4.406,9.3753,8.3511
"Yy1",85.4107,83.9105,114.2852,110.5632
"Slc25a29",2.9013,2.5395,2.5826,2.6788
"Slc25a47",7.6373,7.2847,6.041,5.9766
"Mir345",2.3866,6.1551,10.5823,4.0399
"Wars",79.9621,84.9909,81.4904,89.7467
"Gm22079",9.7267,8.9191,8.386,10.9762
"5033424D13Rik",1.7679,1.0942,1.9597,2.793
"Wdr25",4.5413,5.9915,5.9083,5.3944
"Gm47980",0.3138,0.526,0.5217,0.3541
"Gm18405",0.6726,0.2313,0.497,0.506
"Begain",1.6327,1.8884,2.276,2.2891
"Mif-ps7",0,0,0,0
"Gm22234",0,0,0,0
"Gm25297",0,0,0,0
"Dlk1",8.2826,5.1809,5.1855,2.3995
"Gm34081",0.3321,0.5138,0.3681,0.5621
"Gm27528",0,0.1762,0,0.1285
"Meg3",80.1009,75.3337,71.3882,74.4824
"Gm27596",62.1104,88.2776,59.6691,68.5317
"Gm27300",0,0,0,0
"Mir1906-1",0,0,0,0
"Mir770",0,0,0,0
"Mir673",1.2589,1.2987,1.3955,5.6825
"Mir493",24.8442,24.2052,24.4796,24.9206
"Mir337",15.3533,15.8383,13.0915,18.6584
"Mir3544",0,0,0,0
"Mir540",18.8082,7.0554,1.8953,5.7885
"Mir665",12.1871,3.7716,14.8603,8.2516
"Mir3070a",34.7539,46.4745,39.9513,37.766
"Mir3070b",56.636,39.8353,54.2196,66.8167
"Rtl1",36.3425,35.0557,35.2123,46.8467
"Mir431",0,0,0,0
"Mir433",0,0,0,0
"Mir127",0,0,0,0
"Mir434",0,0,0,0
"Mir432",0,0,0,0
"Mir3071",0,0,0,0
"Mir136",0,0,0,0
"Rian",51.1202,47.3511,76.6748,81.3183
"Gm27350",0,0,0,0
"Mir341",15.5132,9.8482,29.1014,21.546
"Mir1188",14.3199,15.7571,20.1064,25.8552
"Gm23912",0,0,0,0
"Mir370",11.6009,4.4878,1.6074,3.2728
"Gm24564",27.4942,18.9085,45.7157,36.1972
"Gm23474",0,0,0,0
"AF357425",0,0,0,0
"Gm24899",0,0,0,0
"Gm23600",0,0,0,0
"Gm24895",0,0,0,0
"DQ267100",0,0,0,0
"DQ267101",0,0,0,0
"Gm23508",0,0,0,0
"Gm26922",0,0,0,0
"DQ267102",0,0,0,0
"Gm25357",0,0,0,0
"Gm27604",0,0,0,0
"Gm37899",15.8362,16.0111,29.5727,33.3979
"Gm23347",0,0,0,0
"B830012L14Rik",15.5865,14.7027,21.6811,25.7467
"AF357428",13.2822,23.9782,11.0424,29.977
"Gm23736",6.1098,4.7271,1.6932,5.171
"AF357341",12.2196,11.03,11.8522,15.5131
"Mir882",1.4878,1.5348,3.2984,0
"Gm22981",1.5275,0,1.6932,5.171
"Gm25856",24.4393,9.4542,28.7839,36.1972
"Gm23787",12.5544,27.5209,48.7077,49.5852
"Gm25854",3.1822,1.6414,24.6921,3.591
"Gm22205",0,0,0,0
"Gm25224",1.6847,6.9517,5.6024,9.5056
"Mir379",1.7357,0,5.7722,1.9587
"Mir411",1.3971,8.6472,4.6459,12.6123
"Mir299a",5.4552,9.3792,10.0784,14.364
"Mir299b",0,0,0,0
"Gm25750",18.4113,27.4342,13.6059,45.0157
"Mir380",0,0,0,0
"Mir1197",11.4559,2.9545,2.1165,10.773
"Mir323",11.9888,4.1225,7.383,10.5224
"Mir758",16.9717,10.2129,9.4065,15.96
"Mir329",5.9051,2.4367,9.1641,0
"Mir494",24.2596,12.513,14.9398,24.3343
"Mir679",32.51,46.313,61.7779,55.903
"Mir1193",31.2434,24.417,40.93,26.7099
"Mir666",21.9861,20.2932,29.5023,23.5047
"Mir543",15.0736,29.5445,16.7089,20.412
"Mir495",5.4552,7.5034,4.0314,6.156
"Mir667",21.1685,17.9836,8.2818,26.6983
"Mir376c",34.6342,34.3541,59.0642,43.593
"Mir654",16.3656,11.2551,22.6764,32.3189
"Mir376b",0,0,0,3.1531
"Gm25252",4.7733,6.8937,12.6988,18.3141
"Mir376a",0,0,0,0
"Mir300",14.5012,10.4715,19.2893,13.0912
"Mir381",10.6922,11.03,22.0113,31.0262
"Mir487b",2.7941,5.7648,1.5486,4.7296
"Gm44322",10.9578,20.5527,16.5637,15.7379
"Mir539",0,0,0,0
"Gm27379",13.0393,7.6864,8.2594,6.3061
"Mir544",2.9374,6.0604,1.6281,3.3148
"Mirg",44.5229,43.3849,46.4102,52.3166
"Mir382",18.0883,6.2199,15.0381,13.608
"Mir134",0,0,0,0
