"","MD1-R-EB","MD2-R-EB","MD3-R-EB","MD4-R-EB"
"Hmgb3",584,675,656,577
"Hmgb4",0,0,0,0
"Hmgb4os",0,0,0,0
"Hmgcl",252,313,285,237
"Hmgcll1",32,29,51,29
"Hmgcr",4173,4768,4449,3351
"Hmgcs1",5620,5847,5354,4001
"Hmgcs2",3,6,3,0
"Hmgn1",9887,12566,10841,8793
"Hmgn2",4354,5400,4488,3614
"Hmgn3",31,45,41,35
"Hmgn5",480,644,690,627
"Hmgxb3",1704,1852,1649,1361
"Hmgxb4",4775,4752,5850,4853
"Hmmr",8668,8717,7130,5879
"Hmox1",2383,2738,2285,1890
"Hmox2",718,733,666,521
"Hmx1",2,6,3,0
"Hmx2",0,0,0,0
"Hmx3",1,1,0,2
"Hn1",1620,1983,1574,1270
"Hn1l",5788,6197,5570,4375
"Hnf1a",118,143,113,76
"Hnf1b",1,8,2,6
"Hnf4a",8,10,5,2
"Hnf4aos",0,0,0,0
"Hnf4g",0,0,1,1
"Hnmt",2,4,0,0
"Hnrnpa0",5537,7190,6308,5227
"Hnrnpa1",405,755,680,634
"Hnrnpa2b1",22604,24989,24336,20011
"Hnrnpa3",9318,9004,8239,6224
"Hnrnpab",24226,31182,25366,20824
"Hnrnpc",19607,19848,16834,13814
"Hnrnpd",13256,14364,12913,10351
"Hnrnpdl",6963,7470,7462,6168
"Hnrnpf",29903,37092,28524,23276
"Hnrnph1",10877,11579,11991,9644
"Hnrnph2",3251,3781,3027,2480
"Hnrnph3",1382,1473,1457,1221
"Hnrnpk",29094,31118,28238,22363
"Hnrnpl",14744,16762,15163,11964
"Hnrnpll",2729,2894,2658,2002
"Hnrnpm",11572,14274,12056,10016
"Hnrnpr",3694,4004,3840,2996
"Hnrnpu",47552,55065,46851,38618
"Hnrnpul1",5080,6067,5063,4231
"Hnrnpul2",6845,7643,6730,5710
"Hoga1",14,11,18,8
"Homer1",1218,1163,1022,775
"Homer2",196,232,161,143
"Homer3",334,419,428,378
"Homez",274,224,229,181
"Hook1",4592,4831,4636,3593
"Hook2",1988,2402,2630,2120
"Hook3",1677,1585,1833,1334
"Hopx",104,118,88,51
"Hormad1",412,551,319,290
"Hormad2",104,213,129,81
"Hotair",0,0,0,0
"Hotairm1",7,8,7,2
"Hottip",0,0,0,0
"Hoxa1",28,34,27,18
"Hoxa10",5,7,3,2
"Hoxa11",4,1,6,2
"Hoxa11os",1,0,0,1
"Hoxa13",2,2,0,0
"Hoxa2",1,2,1,0
"Hoxa3",4,6,4,2
"Hoxa4",4,3,1,1
"Hoxa5",2,0,1,3
"Hoxa6",0,1,0,1
"Hoxa7",4,4,6,3
"Hoxa9",1,1,2,1
"Hoxaas2",1,1,0,1
"Hoxaas3",0,0,0,0
"Hoxb1",1,0,2,0
"Hoxb13",4,2,3,1
"Hoxb2",2,3,1,1
"Hoxb3",5,4,5,0
"Hoxb4",6,4,3,2
"Hoxb5",1,0,1,2
"Hoxb5os",0,0,0,0
"Hoxb6",0,0,0,1
"Hoxb7",1,3,3,0
"Hoxb8",1,0,2,0
"Hoxb9",14,16,10,5
"Hoxc10",2,0,2,0
"Hoxc11",1,0,0,0
"Hoxc12",0,4,0,0
"Hoxc13",12,10,6,7
"Hoxc4",2,4,3,3
"Hoxc5",1,1,1,1
"Hoxc6",0,2,6,0
"Hoxc8",2,2,3,0
"Hoxc9",3,3,1,0
"Hoxd1",1,12,0,0
"Hoxd10",0,2,4,3
"Hoxd11",5,1,9,1
"Hoxd12",0,0,2,1
"Hoxd13",18,37,25,14
"Hoxd3",0,0,0,0
"Hoxd3os1",0,0,0,0
"Hoxd4",2,3,2,0
"Hoxd8",5,7,2,2
"Hoxd9",3,3,1,1
"Hp",1,0,1,0
"Hp1bp3",919,1133,912,770
"Hpca",20,30,33,25
"Hpcal1",153,193,166,118
"Hpcal4",57,93,54,46
"Hpd",0,1,0,0
"Hpdl",379,415,311,265
"Hpf1",2157,2230,2021,1537
"Hpgd",37,34,44,26
"Hpgds",0,1,2,1
"Hpn",105,179,204,124
"Hprt",4448,4926,4189,3245
"Hps1",358,449,404,288
"Hps3",558,632,555,422
"Hps4",400,446,426,322
"Hps5",588,628,595,502
"Hps6",115,99,116,104
"Hpse",4,10,6,4
"Hpse2",2,1,0,1
"Hpx",0,1,2,0
"Hr",184,202,280,234
"Hras",838,937,835,696
"Hrasls",1,0,2,1
"Hrasls5",0,0,0,0
"Hrc",12,15,12,11
"Hrct1",0,0,0,0
"Hrg",0,2,0,0
"Hrh1",15,19,11,12
"Hrh2",3,3,2,0
"Hrh3",10,6,9,3
"Hrh4",0,0,0,0
"Hrk",162,167,77,78
"Hrnr",1,0,0,0
"Hs1bp3",594,651,638,524
"Hs2st1",1304,1454,1143,942
"Hs3st1",4,6,6,3
"Hs3st2",0,0,1,0
"Hs3st3a1",0,3,1,0
"Hs3st3b1",296,306,196,184
"Hs3st4",8,2,2,4
"Hs3st5",3,1,2,4
"Hs3st6",17,20,7,7
"Hs6st1",1881,2155,2219,1734
"Hs6st2",47,43,91,51
"Hs6st3",5,9,7,6
"Hsbp1",1535,1567,1411,1141
"Hsbp1l1",8,5,6,5
"Hscb",159,207,148,123
"Hsd11b1",1,0,0,0
"Hsd11b2",7,2,2,2
"Hsd17b1",31,42,18,26
"Hsd17b10",891,986,864,651
"Hsd17b11",914,937,905,704
"Hsd17b12",2053,2195,1848,1393
"Hsd17b13",1,1,0,1
"Hsd17b14",1951,2216,2052,1663
"Hsd17b2",0,0,0,0
"Hsd17b3",0,2,1,2
"Hsd17b4",1956,2029,1926,1421
"Hsd17b6",0,2,0,0
"Hsd17b7",359,376,310,263
"Hsd3b1",0,0,0,0
"Hsd3b2",1,2,0,1
"Hsd3b3",0,0,0,0
"Hsd3b4",0,0,0,0
"Hsd3b5",0,0,0,0
"Hsd3b6",0,0,0,0
"Hsd3b7",186,173,146,120
"Hsdl1",473,641,663,539
"Hsdl2",360,288,307,237
"Hsf1",789,897,828,641
"Hsf2",1718,1798,1793,1412
"Hsf2bp",1602,1743,1509,1188
"Hsf3",0,2,0,2
"Hsf4",34,41,28,26
"Hsf5",77,71,39,35
"Hsfy2",0,0,0,0
"Hsh2d",14,23,18,11
"Hsp90aa1",199069,216839,195942,159711
"Hsp90ab1",127314,161246,132416,108346
"Hsp90b1",21816,22198,18757,14670
"Hspa12a",75,71,56,40
"Hspa12b",7,15,8,9
"Hspa13",826,866,660,536
"Hspa14",3752,4209,3832,3103
"Hspa1a",14,31,17,9
"Hspa1b",66,99,64,51
"Hspa1l",10,3,5,2
"Hspa2",107,103,93,60
"Hspa4",31447,35487,28333,23076
"Hspa4l",213,219,202,146
"Hspa5",10248,11937,10137,8147
"Hspa8",122688,141335,118504,96602
"Hspa9",31858,32534,26575,21405
"Hspb1",3270,4437,3670,3075
"Hspb11",112,125,122,114
"Hspb2",16,10,6,11
"Hspb3",1,0,1,1
"Hspb6",140,143,91,73
"Hspb7",3,1,1,1
"Hspb8",336,411,351,286
"Hspb9",11,7,10,2
"Hspbap1",2758,3566,3202,2493
"Hspbp1",693,911,807,632
"Hspd1",37545,44780,38090,30989
"Hspe1",6314,8231,7083,5816
"Hspg2",7239,7608,9930,7645
"Hsph1",7588,8215,7978,6020
"Htatip2",90,185,119,110
"Htatsf1",2374,2604,2166,1739
"Htr1a",0,0,1,0
"Htr1b",4,9,9,3
"Htr1d",2,0,9,5
"Htr1f",0,0,0,0
"Htr2a",3,7,8,4
"Htr2b",0,0,0,0
"Htr2c",0,0,0,0
"Htr3a",9,16,10,6
"Htr3b",0,0,0,0
"Htr4",3,0,1,0
"Htr5a",0,0,1,1
"Htr5b",7,10,17,5
"Htr6",1,4,2,0
"Htr7",0,3,2,0
"Htra1",185,206,334,286
"Htra2",481,481,543,428
"Htra3",1,3,5,1
"Htra4",0,3,1,4
"Htt",2858,3169,2743,2171
"Hunk",780,871,770,653
"Hus1",2343,2556,1835,1433
"Hus1b",11,26,8,6
"Huwe1",26731,27951,27578,21363
"Hvcn1",399,457,447,345
"Hyal1",109,125,115,89
"Hyal2",492,575,506,355
"Hyal3",6,8,5,8
"Hyal4",0,0,0,0
"Hyal5",0,0,0,0
"Hyal6",1,0,0,0
"Hydin",233,384,191,148
"Hyi",16,34,31,18
"Hykk",225,240,200,129
"Hyls1",654,730,589,468
"Hymai",6,11,5,3
"Hyou1",4692,5981,4952,3939
"Hypk",558,912,714,646
"Hypm",0,0,0,0
"I730028E13Rik",0,0,0,0
"I730030J21Rik",0,0,0,0
"I830077J02Rik",1,1,1,1
"Iah1",331,387,262,181
"Iapp",0,0,0,0
"Iars",13218,14585,11780,9161
"Iars2",3465,3628,3321,2495
"Iba57",142,167,132,126
"Ibsp",0,0,0,0
"Ibtk",4336,4621,3439,2775
"Ica1",82,106,117,89
"Ica1l",13,10,8,13
"Icam1",978,1138,1005,801
"Icam2",1,6,2,0
"Icam4",8,12,14,18
"Icam5",26,31,37,31
"Ice1",4249,4656,3983,3239
"Ice2",1036,1032,855,628
"Ick",503,532,458,369
"Icmt",902,961,1055,837
"Icos",0,0,2,0
"Icosl",249,313,322,218
"Id1",930,1095,866,687
"Id2",164,162,261,220
"Id3",182,387,276,218
"Id4",46,50,51,43
"Ide",8079,7572,6875,5476
"Idh1",1428,1738,1504,1159
"Idh2",1787,1872,1563,1296
"Idh3a",4354,4509,3953,3097
"Idh3b",2144,2511,2170,1746
"Idh3g",2387,2545,2084,1615
"Idi1",3291,3474,3429,2622
"Idi2",0,0,0,0
"Idnk",97,122,125,77
"Ido1",0,0,0,2
"Ido2",10,6,16,3
"Ids",498,456,425,323
"Idua",160,172,166,125
"Ier2",2225,3024,2790,2186
"Ier3",525,597,584,398
"Ier3ip1",775,709,660,564
"Ier5",47,109,103,59
"Ier5l",183,253,164,171
"Iffo1",113,170,155,93
"Iffo2",812,869,945,759
"Ifi202b",12,11,15,6
"Ifi203",5,4,4,1
"Ifi204",4,2,9,2
"Ifi205",0,1,0,0
"Ifi207",2,1,1,0
"Ifi208",1,0,0,1
"Ifi209",0,0,1,0
"Ifi211",0,2,3,0
"Ifi213",0,0,0,0
"Ifi214",0,0,0,0
"Ifi27",4,8,3,1
"Ifi27l2a",0,1,2,0
"Ifi27l2b",1,1,2,0
"Ifi30",806,896,928,703
"Ifi35",33,80,41,31
"Ifi44",5,0,2,1
"Ifi44l",0,0,0,0
"Ifi47",0,6,0,0
"Ifih1",5,5,10,7
"Ifit1",7,4,8,2
"Ifit1bl1",3,2,1,2
"Ifit1bl2",4,1,3,4
"Ifit2",73,108,128,106
"Ifit3",2,2,1,0
"Ifit3b",0,0,0,1
"Ifitm1",2525,3125,2977,2447
"Ifitm10",1,0,1,1
"Ifitm2",4571,5237,4045,3255
"Ifitm3",3898,3888,3875,3145
"Ifitm5",26,38,25,22
"Ifitm6",6,5,5,6
"Ifitm7",14,27,14,12
"Ifna1",0,0,0,0
"Ifna11",0,0,0,0
"Ifna12",0,0,0,0
"Ifna13",0,0,0,0
"Ifna14",0,0,0,0
"Ifna15",0,0,0,0
"Ifna16",0,0,0,0
"Ifna2",0,0,0,0
"Ifna4",0,0,0,0
"Ifna5",0,0,0,0
"Ifna6",0,0,0,0
"Ifna7",0,0,0,0
"Ifna9",0,0,0,0
"Ifnab",0,0,0,0
"Ifnar1",1110,1259,1088,852
"Ifnar2",211,212,150,113
"Ifnb1",0,0,0,0
"Ifne",1,0,0,0
"Ifng",0,0,0,0
"Ifngr1",125,122,89,81
"Ifngr2",140,106,115,85
"Ifnk",0,0,0,0
"Ifnl2",0,1,0,0
"Ifnl3",0,0,0,0
"Ifnlr1",113,108,113,74
"Ifnz",0,0,0,0
"Ifrd1",2788,2873,2685,1989
"Ifrd2",1160,1378,1334,1055
"Ift122",335,353,310,248
"Ift140",984,961,962,705
"Ift172",895,1084,967,696
"Ift20",270,330,248,206
"Ift22",71,72,83,73
"Ift27",153,233,243,187
"Ift43",143,157,174,116
"Ift46",1233,1304,1227,992
"Ift52",1123,1365,1167,839
"Ift57",443,478,379,289
"Ift74",1050,1093,800,687
"Ift80",879,842,866,641
"Ift81",450,448,413,331
"Ift88",809,695,610,481
"Igbp1",1349,1549,1347,1051
"Igbp1b",0,1,0,0
"Igdcc3",96,118,73,58
"Igdcc4",155,143,242,170
"Igf1",6,11,12,9
"Igf1r",1502,1567,1137,853
"Igf2",137,159,217,159
"Igf2bp1",23752,29217,26751,21566
"Igf2bp2",1812,2241,2274,1713
"Igf2bp3",2697,2710,2863,2342
"Igf2os",4,3,4,9
"Igf2r",3425,3619,3669,2949
"Igfals",97,85,55,53
"Igfbp1",0,0,0,0
"Igfbp2",3973,5196,4165,2996
"Igfbp3",366,443,556,349
"Igfbp4",150,156,189,75
"Igfbp5",12,41,27,14
"Igfbp6",2,2,3,2
"Igfbp7",31,42,84,21
"Igfbpl1",30,50,47,34
"Igfl3",0,0,0,0
"Igflr1",39,53,55,40
"Igfn1",0,1,0,0
"Ighmbp2",502,613,513,416
"Igip",73,83,58,34
"Igll1",1,3,7,2
"Iglon5",13,22,46,27
"Igsf1",16,28,33,17
"Igsf10",181,308,178,117
"Igsf11",12,23,28,29
"Igsf21",294,209,91,91
"Igsf23",54,55,47,34
"Igsf3",1117,1343,1138,881
"Igsf5",1,4,1,1
"Igsf6",0,0,2,1
"Igsf8",498,665,477,316
"Igsf9",540,673,775,586
"Igsf9b",2248,2514,2460,1918
"Igtp",39,44,31,23
"Ihh",2,0,2,0
"Iigp1",0,0,1,0
"Ik",3636,4095,3403,2763
"Ikbip",352,340,283,180
"Ikbkap",5143,5934,5519,4211
"Ikbkb",959,1001,910,687
"Ikbke",26,27,18,9
"Ikbkg",413,513,471,356
"Ikzf1",20,23,14,11
"Ikzf2",54,61,54,36
"Ikzf3",12,6,2,5
"Ikzf4",84,80,66,46
"Ikzf5",986,1038,788,614
"Il10",3,2,5,6
"Il10ra",1,1,2,0
"Il10rb",18,14,22,10
"Il11",19,20,36,21
"Il11ra1",36,56,39,27
"Il11ra2",0,0,0,0
"Il12a",0,1,0,0
"Il12b",0,0,0,0
"Il12rb1",39,48,48,28
"Il12rb2",5,0,3,2
"Il13",0,1,0,0
"Il13ra1",86,71,78,38
"Il13ra2",0,1,2,0
"Il15",4,4,0,2
"Il15ra",4,2,6,2
"Il16",0,0,1,0
"Il17a",0,0,0,0
"Il17b",14,27,38,32
"Il17c",1,5,2,2
"Il17d",53,37,34,27
"Il17f",8,5,8,3
"Il17ra",136,216,128,121
"Il17rb",4,8,7,6
"Il17rc",76,99,69,53
"Il17rd",1645,1942,1625,1354
"Il17re",28,28,44,53
"Il18",0,3,1,1
"Il18bp",74,92,71,58
"Il18r1",0,0,1,0
"Il18rap",2,2,2,2
"Il19",0,1,0,0
"Il1a",0,1,0,1
"Il1b",0,0,0,0
"Il1bos",0,0,0,0
"Il1f10",0,0,0,0
"Il1f5",0,0,0,0
"Il1f6",0,0,0,2
"Il1f8",0,0,0,0
"Il1f9",8,14,18,7
"Il1r1",25,36,24,13
"Il1r2",3,8,0,4
"Il1rap",38,55,46,37
"Il1rapl1",0,0,0,0
"Il1rapl2",5,0,0,2
"Il1rl1",56,46,75,28
"Il1rl2",5,16,8,6
"Il1rn",10,5,5,0
"Il2",0,0,0,0
"Il20",0,0,0,0
"Il20ra",0,0,0,0
"Il20rb",17,32,32,32
"Il21",0,0,0,0
"Il21r",0,0,0,0
"Il22",0,0,0,0
"Il22ra1",26,22,13,14
"Il22ra2",0,0,0,0
"Il23a",57,49,51,44
"Il23r",0,0,2,1
"Il24",3,0,3,8
"Il25",0,3,1,2
"Il27",0,0,0,0
"Il27ra",48,41,23,25
"Il2ra",80,71,56,33
"Il2rb",1,2,2,1
"Il2rg",73,67,32,32
"Il3",0,0,0,0
"Il31",0,1,0,0
"Il31ra",0,0,0,0
"Il33",18,22,25,20
"Il34",14,37,17,23
"Il3ra",65,69,85,71
"Il4",0,0,0,0
"Il4i1",3,4,3,1
"Il4ra",43,38,46,18
"Il5",0,0,0,0
"Il5ra",2,2,1,1
"Il6",1,3,5,3
"Il6ra",31,57,24,22
"Il6st",2851,2936,2395,2026
"Il7",17,21,25,14
"Il7r",0,0,0,0
"Il9",0,0,0,0
"Il9r",1,3,3,0
"Ildr1",546,536,583,392
"Ildr2",22,23,22,24
"Ilf2",4972,5293,4682,3703
"Ilf3",8511,9684,8504,6982
"Ilk",594,683,735,505
"Ilkap",1073,1297,1124,904
"Iltifb",0,0,0,0
"Ilvbl",118,173,169,116
"Immp1l",297,324,290,250
"Immp2l",62,69,54,44
"Immt",6801,6809,6662,5358
"Imp3",736,1056,931,741
"Imp4",1709,2001,1837,1464
"Impa1",1698,2081,1887,1454
"Impa2",1225,1510,1473,1154
"Impact",2576,3003,2674,2183
"Impad1",2211,2306,1969,1530
"Impdh1",933,1141,1183,955
"Impdh2",11612,15530,12495,9857
"Impg1",0,0,0,0
"Impg2",3,2,1,0
"Ina",858,991,1107,980
"Inafm1",29,41,39,39
"Inafm2",123,104,74,59
"Inca1",11,14,4,7
"Incenp",4607,5454,5010,4083
"Inf2",322,383,444,302
"Ing1",2066,2213,1888,1567
"Ing2",771,822,786,563
"Ing3",1118,1126,1016,808
"Ing4",447,575,418,370
"Ing5",2209,2590,2342,1840
"Inha",33,26,32,17
"Inhba",396,324,762,234
"Inhbb",3322,3146,2110,1841
"Inhbc",17,29,18,17
"Inhbe",35,36,14,13
"Inip",941,1103,860,748
"Inmt",0,0,0,0
"Ino80",4372,5013,3708,2992
"Ino80b",241,250,274,232
"Ino80c",669,708,619,533
"Ino80d",3883,4268,4000,3137
"Ino80dos",132,131,89,77
"Ino80e",1291,1394,1238,985
"Inpp1",124,131,94,87
"Inpp4a",284,355,289,247
"Inpp4b",0,2,3,1
"Inpp5a",681,689,585,454
"Inpp5b",884,948,776,589
"Inpp5d",913,1216,789,649
"Inpp5e",279,288,230,210
"Inpp5f",436,559,493,331
"Inpp5j",2,1,3,2
"Inpp5k",301,356,397,258
"Inppl1",2637,2674,2841,2282
"Ins1",0,0,0,0
"Ins2",0,0,0,0
"Insc",62,60,27,33
"Insig1",1768,2050,1503,1181
"Insig2",403,438,400,301
"Insl3",5,5,11,7
"Insl5",1,0,0,0
"Insl6",14,28,9,17
"Insm1",36,35,57,41
"Insm2",2,2,2,2
"Insr",900,912,898,690
"Insrr",3,2,0,2
"Ints1",3146,3834,3600,2792
"Ints10",2993,3356,2867,2319
"Ints11",1873,2215,1957,1556
"Ints12",867,971,780,615
"Ints13",2351,2968,2307,1808
"Ints14",998,1078,923,705
"Ints2",4076,4523,3612,2843
"Ints3",3443,4060,3555,2905
"Ints4",2846,3208,2447,2044
"Ints5",1712,2103,1876,1476
"Ints6",3238,2984,2520,2131
"Ints6l",393,374,304,224
"Ints7",3117,3136,2658,2230
"Ints8",2711,2947,2571,2046
"Ints9",1680,1644,1471,1234
"Intu",564,611,623,453
"Invs",149,136,105,84
"Ip6k1",1063,1377,1232,943
"Ip6k2",212,245,215,169
"Ip6k3",1,0,1,1
"Ipcef1",1,0,0,0
"Ipmk",3078,3061,2714,2304
"Ipo11",4519,4811,4141,3296
"Ipo13",929,1198,1034,817
"Ipo4",3598,3649,3311,2763
"Ipo5",27783,26166,23597,19443
"Ipo7",12937,13924,11544,9118
"Ipo8",4346,5110,3738,2870
"Ipo9",6305,6803,5802,4558
"Ipp",256,224,257,174
"Ippk",714,777,657,538
"Ipw",6,15,14,3
"Iqca",0,0,0,0
"Iqcb1",714,802,657,547
"Iqcc",398,417,366,291
"Iqcd",2,3,2,0
"Iqce",316,326,335,285
"Iqcf1",0,2,1,0
"Iqcf3",0,0,0,0
"Iqcf4",0,0,0,0
"Iqcf5",4,1,3,7
"Iqcf6",0,0,0,0
"Iqcg",461,481,358,297
"Iqch",1,3,3,1
"Iqcj",0,0,0,0
"Iqck",6,6,1,4
"Iqgap1",8023,9217,9712,7414
"Iqgap2",978,1110,988,736
"Iqgap3",2006,2179,2066,1675
"Iqsec1",770,932,819,662
"Iqsec2",94,70,72,60
"Iqsec3",1,0,5,1
"Iqub",6,13,14,10
"Irak1",1127,1277,1130,886
"Irak1bp1",254,302,245,213
"Irak2",239,326,267,194
"Irak3",352,444,405,309
"Irak4",37,44,41,45
"Ireb2",9086,9324,8474,6682
"Irf1",596,808,806,587
"Irf2",8,6,3,6
"Irf2bp1",665,863,769,623
"Irf2bp2",1615,1806,1603,1324
"Irf2bpl",2584,2755,2418,1964
"Irf3",538,601,538,454
"Irf4",0,4,0,0
"Irf5",74,65,34,40
"Irf6",305,282,310,226
"Irf7",7,3,1,1
"Irf8",53,50,51,23
"Irf9",448,453,344,286
"Irgc1",0,0,0,0
"Irgm1",67,144,132,74
"Irgm2",32,41,20,28
"Irgq",362,373,359,301
"Irs1",70,72,120,65
"Irs2",207,233,250,204
"Irs3",10,3,3,10
"Irs4",13,18,29,14
"Irx1",2,5,3,3
"Irx2",39,35,26,21
"Irx3",12,13,10,4
"Irx4",3,5,3,5
"Irx5",6,6,8,10
"Irx6",0,1,0,0
"Isca1",1220,1136,964,791
"Isca2",308,326,286,214
"Iscu",720,922,813,686
"Isg15",1,1,2,3
"Isg20",4,6,6,3
"Isg20l2",3333,3542,3033,2471
"Isl1",7,7,12,8
"Isl2",1,3,1,2
"Islr",3,3,4,0
"Islr2",80,81,38,38
"Ism1",2,3,2,2
"Ism2",26,39,30,23
"Isoc1",1092,1224,1179,841
"Isoc2a",235,357,167,131
"Isoc2b",4,9,6,6
"Ispd",44,55,41,29
"Israa",10,5,1,0
"Ist1",1634,1841,1650,1309
"Isx",0,0,1,1
"Isy1",1844,2098,1933,1523
"Isyna1",2735,3181,3082,2483
"Itch",2927,2830,2432,1944
"Itfg1",1463,1460,1190,903
"Itfg2",380,629,472,378
"Itga1",162,199,284,224
"Itga10",45,72,44,37
"Itga11",14,12,42,13
"Itga2",10,7,11,6
"Itga2b",19,33,28,26
"Itga3",1985,2246,2114,1661
"Itga4",13,27,22,11
"Itga5",2359,2192,1919,1474
"Itga6",6358,6072,5993,4631
"Itga7",31,52,76,75
"Itga8",22,25,35,22
"Itga9",619,850,399,318
"Itgad",0,0,0,0
"Itgae",36,60,30,31
"Itgal",157,185,137,113
"Itgam",16,32,21,7
"Itgav",1354,1250,1327,922
"Itgax",1,0,1,0
"Itgb1",9686,10063,9386,6840
"Itgb1bp1",256,248,255,200
"Itgb1bp2",52,41,53,37
"Itgb2",4,10,12,6
"Itgb2l",0,0,0,0
"Itgb3",78,110,95,50
"Itgb3bp",193,199,163,145
"Itgb4",211,164,167,158
"Itgb5",738,802,1026,748
"Itgb6",0,1,0,0
"Itgb7",758,1084,748,606
"Itgb8",4,2,9,6
"Itgbl1",2,2,6,4
"Itih1",0,0,0,0
"Itih2",2,3,11,7
"Itih3",0,0,1,0
"Itih4",0,1,0,0
"Itih5",11,20,13,8
"Itih5l-ps",0,0,0,0
"Itk",0,1,0,0
"Itln1",0,0,0,0
"Itm2a",76,173,127,76
"Itm2b",922,887,742,593
"Itm2c",282,363,333,214
"Itpa",1089,1505,1395,1069
"Itpk1",4293,4809,3171,2769
"Itpka",166,206,99,96
"Itpkb",38,49,60,32
"Itpkc",310,365,368,305
"Itpr1",2864,3781,2635,1997
"Itpr2",21,16,23,10
"Itpr3",3885,4163,3676,2946
"Itprip",75,63,50,36
"Itpripl1",307,404,335,236
"Itpripl2",144,155,215,96
"Itsn1",2535,2515,2267,1855
"Itsn2",1934,1984,1713,1439
"Ivd",494,558,509,427
"Ivl",2,1,0,0
"Ivns1abp",8516,9006,7450,5669
"Iws1",3485,4059,3410,2619
"Iyd",0,0,0,0
"Izumo1",34,27,43,30
"Izumo1r",1,0,0,0
"Izumo2",10,3,16,5
"Izumo3",0,0,0,0
"Izumo4",21,35,28,16
"Jade1",12788,13795,13263,10919
"Jade2",1078,1443,1047,793
"Jade3",1937,2032,2138,1685
"Jag1",669,818,702,544
"Jag2",487,645,645,485
"Jagn1",481,674,560,369
"Jak1",1890,1789,1465,1161
"Jak2",204,209,191,153
"Jak3",1253,1572,1494,1279
"Jakmip1",265,302,304,207
"Jakmip2",43,60,96,63
"Jakmip3",3,0,2,1
"Jam2",2933,2619,1612,1511
"Jam3",175,197,171,127
"Jaml",0,3,2,1
"Jarid2",21944,23273,21446,18383
"Jazf1",5,10,11,8
"Jchain",0,0,2,0
"Jdp2",128,152,92,57
"Jhy",0,0,1,0
"Jkamp",578,585,478,370
"Jmjd1c",12247,12411,11701,9240
"Jmjd4",568,723,683,542
"Jmjd6",1610,2047,1633,1256
"Jmjd7",46,52,55,37
"Jmjd8",308,319,249,207
"Jmy",1754,1777,1339,1047
"Josd1",1168,1241,973,751
"Josd2",81,99,92,77
"Jph1",129,173,182,147
"Jph2",17,10,22,12
"Jph3",63,78,96,85
"Jph4",165,195,138,151
"Jpx",20,13,8,10
"Jrk",313,368,358,258
"Jrkl",214,235,236,160
"Jsrp1",21,25,17,11
"Jtb",452,615,562,459
"Jun",135,164,250,136
"Junb",887,1131,1208,1022
"Jund",1327,1365,1533,1243
"Jup",2604,3087,3259,2664
"Kalrn",158,218,169,114
"Kank1",359,389,492,372
"Kank2",2566,3108,2612,2042
"Kank3",1263,1446,1140,838
"Kank4",244,275,162,148
"Kank4os",44,46,42,23
"Kansl1",3633,3859,3326,2656
"Kansl1l",133,149,110,87
"Kansl2",3010,3684,3168,2576
"Kansl3",1260,1553,1153,951
"Kantr",193,193,144,100
"Kap",0,0,0,0
"Kars",11232,12889,11055,8769
"Kat2a",4316,4741,3919,3157
"Kat2b",3777,4006,3401,2738
"Kat5",1108,1303,1100,880
"Kat6a",5789,6435,5262,4347
"Kat6b",9868,9597,8300,6642
"Kat7",7537,8448,6708,5308
"Kat8",535,669,628,457
"Katna1",1226,1411,1205,1012
"Katnal1",136,139,126,78
"Katnal2",32,31,36,22
"Katnb1",897,1142,986,805
"Katnbl1",2236,2085,2139,1638
"Kazald1",11,10,19,7
"Kazn",1150,1253,1145,910
"Kbtbd11",180,217,226,187
"Kbtbd12",5,3,2,2
"Kbtbd13",90,68,38,27
"Kbtbd2",1455,1364,1550,1198
"Kbtbd3",57,55,75,41
"Kbtbd4",384,426,391,342
"Kbtbd6",334,264,182,159
"Kbtbd7",864,780,611,490
"Kbtbd8",2329,2495,1948,1689
"Kcmf1",2427,2142,2642,2238
"Kcna1",1,2,1,0
"Kcna10",0,0,0,0
"Kcna2",1,2,1,2
"Kcna3",6,8,11,4
"Kcna4",1,1,0,2
"Kcna5",1,0,1,0
"Kcna6",0,3,3,1
"Kcna7",40,24,33,12
"Kcnab1",2,1,2,2
"Kcnab2",41,51,48,55
"Kcnab3",86,109,68,55
"Kcnb1",324,311,267,245
"Kcnb2",0,0,1,0
"Kcnc1",1,0,3,2
"Kcnc2",3,6,2,5
"Kcnc3",345,382,394,328
"Kcnc4",6,13,8,21
"Kcnd1",164,210,188,124
"Kcnd2",1,2,6,2
"Kcnd3",3,0,1,0
"Kcnd3os",0,0,0,1
"Kcne1",0,0,0,0
"Kcne1l",1,1,0,1
"Kcne2",0,0,0,0
"Kcne3",0,1,0,0
"Kcne4",1,0,2,0
"Kcnf1",3,9,5,5
"Kcng1",39,42,19,22
"Kcng2",6,5,2,0
"Kcng3",28,33,35,20
"Kcng4",8,4,3,1
"Kcnh1",26,29,47,29
"Kcnh2",324,316,258,215
"Kcnh3",78,110,77,63
"Kcnh4",43,50,41,31
"Kcnh5",1,0,3,0
"Kcnh6",40,53,48,32
"Kcnh7",5,2,1,1
"Kcnh8",17,25,54,39
"Kcnip1",0,0,0,0
"Kcnip2",73,63,67,62
"Kcnip3",32,36,29,19
"Kcnip4",0,0,0,0
"Kcnj1",0,0,0,0
